offense,defense,hfa,sepa
TCU,Georgia,0,0.7152492610615118
TCU,Georgia,0,0.2578624638028668
TCU,Georgia,0,-0.6421505306649413
TCU,Georgia,0,-0.2603630283422955
Illinois,Mississippi State,0,-0.9441298991597201
Illinois,Mississippi State,0,0.191871045755715
Mississippi State,Illinois,0,0.26301518696350124
Mississippi State,Illinois,0,-0.8646705500480635
Mississippi State,Illinois,0,1.2704859292677833
Mississippi State,Illinois,0,0.7305687722924414
Mississippi State,Illinois,0,0.11241169664405848
Mississippi State,Illinois,0,-0.8646705500480635
Mississippi State,Illinois,0,0.11241169664405826
Mississippi State,Illinois,0,1.711805298154573
Mississippi State,Illinois,0,0.11241169664405826
Mississippi State,Illinois,0,0.9827064831504462
Mississippi State,Illinois,0,-0.6421505306649413
Illinois,Mississippi State,0,0.41473984985504786
Illinois,Mississippi State,0,0.4981036261884253
Illinois,Mississippi State,0,0.41473984985504764
Illinois,Mississippi State,0,0.2540907163281729
Illinois,Mississippi State,0,0.4147398498550481
Illinois,Mississippi State,0,0.31582892243739336
Illinois,Mississippi State,0,0.668830566183221
Illinois,Mississippi State,0,-0.6421505306649413
Illinois,Mississippi State,0,-1.166649918542842
Mississippi State,Illinois,0,1.7230687880820046
Mississippi State,Illinois,0,-0.3398223774539524
Mississippi State,Illinois,0,-0.8646705500480634
Mississippi State,Illinois,0,1.9350616997944572
Mississippi State,Illinois,0,0.1124116966440587
Mississippi State,Illinois,0,-0.8646705500480638
Illinois,Mississippi State,0,0.2630151869635009
Illinois,Mississippi State,0,0.527821834149846
Illinois,Mississippi State,0,-2.151274985282942
Mississippi State,Illinois,0,1.156856385903725
Mississippi State,Illinois,0,0.7989618221110999
Mississippi State,Illinois,0,0.7908370211133469
Mississippi State,Illinois,0,-0.33982237745395194
Mississippi State,Illinois,0,-0.8646705500480634
Purdue,LSU,0,-0.6421505306649413
Purdue,LSU,0,-0.11010832273906357
LSU,Purdue,0,0.9128434760434732
LSU,Purdue,0,0.1109417393557437
LSU,Purdue,0,-0.2603630283422955
LSU,Purdue,0,3.0370852501480985
Purdue,LSU,0,-0.6421505306649413
Purdue,LSU,0,-0.4120876912338425
Purdue,LSU,0,1.8917756525061549
Purdue,LSU,0,-0.6421505306649414
Purdue,LSU,0,0.34247453607515765
Purdue,LSU,0,0.9082383119520991
Purdue,LSU,0,-0.6421505306649415
Purdue,LSU,0,-0.11010832273906357
Purdue,LSU,0,1.6651023294474778
Purdue,LSU,0,-0.6421505306649413
Purdue,LSU,0,1.3109810968481623
LSU,Purdue,0,0.1109417393557437
LSU,Purdue,0,0.6181570756483827
LSU,Purdue,0,-0.6421505306649413
LSU,Purdue,0,0.040495167580378855
LSU,Purdue,0,2.365604109062288
LSU,Purdue,0,-0.3398223774539524
USC,Tulane,0,0.2630151869635009
USC,Tulane,0,0.34554713039881446
USC,Tulane,0,0.5649945554582796
USC,Tulane,0,0.16410425954584662
USC,Tulane,0,0.8525752272225677
Tulane,USC,0,1.9462234497287574
Tulane,USC,0,-0.3398223774539524
Penn State,Utah,0,-1.0943846047629522
Penn State,Utah,0,0.040146382864168606
Penn State,Utah,0,-0.6421505306649415
Penn State,Utah,0,0.1922198304719258
Penn State,Utah,0,1.7890617898477723
Penn State,Utah,0,-0.6421505306649415
Penn State,Utah,0,1.6152622555293203
Penn State,Utah,0,-0.6421505306649413
Penn State,Utah,0,-0.4120876912338425
Penn State,Utah,0,-0.7938751935564881
Penn State,Utah,0,-0.2603630283422955
Utah,Penn State,0,0.4147398498550481
Utah,Penn State,0,-0.7144158444448319
Utah,Penn State,0,-0.7409943879821185
Utah,Penn State,0,-0.03931296624748848
Utah,Penn State,0,0.13585600887274119
Utah,Penn State,0,0.2630151869635009
Utah,Penn State,0,1.0143776965820352
Utah,Penn State,0,-0.3398223774539524
Utah,Penn State,0,0.19187104575571556
Utah,Penn State,0,1.6273575783548164
Penn State,Utah,0,-0.4900770830571841
Penn State,Utah,0,-1.0167439976558206
Penn State,Utah,0,2.4799328055773833
Penn State,Utah,0,-0.6421505306649413
Ohio State,Georgia,0,-0.18956767185072032
Ohio State,Georgia,0,-0.8646705500480635
Georgia,Ohio State,0,-0.6421505306649413
Georgia,Ohio State,0,-0.8646705500480636
Georgia,Ohio State,0,0.6085623173623154
Georgia,Ohio State,0,-0.6421505306649414
Georgia,Ohio State,0,-0.41208769123384237
Ohio State,Georgia,0,-0.18956767185072
Georgia,Ohio State,0,0.2644851442518159
Georgia,Ohio State,0,0.6483583317916572
Georgia,Ohio State,0,1.5816740422266942
Georgia,Ohio State,0,-0.1895676718507202
Georgia,Ohio State,0,-0.7129458871565171
Georgia,Ohio State,0,-0.8912490935853508
Georgia,Ohio State,0,2.672633125018093
Georgia,Ohio State,0,-0.037843008959173474
Georgia,Ohio State,0,-2.3737950046660634
Michigan,TCU,0,3.285354539383514
Michigan,TCU,0,-0.6421505306649418
Michigan,TCU,0,-0.4120876912338418
Michigan,TCU,0,1.8736722784014468
Michigan,TCU,0,-0.2618329856306105
TCU,Michigan,0,0.8525752272225673
TCU,Michigan,0,-0.1895676718507202
TCU,Michigan,0,-0.8646705500480634
TCU,Michigan,0,1.9670816979422567
TCU,Michigan,0,1.2773928835455362
TCU,Michigan,0,-0.039312966247488035
TCU,Michigan,0,-0.2603630283422955
TCU,Michigan,0,1.2125194706332567
TCU,Michigan,0,0.2630151869635009
TCU,Michigan,0,-0.41243647595005317
TCU,Michigan,0,1.5670893295339114
TCU,Michigan,0,-0.18956767185072
TCU,Michigan,0,1.1626793967150988
TCU,Michigan,0,-0.6421505306649414
TCU,Michigan,0,0.34247453607515765
TCU,Michigan,0,1.2727877194541624
TCU,Michigan,0,1.9462234497287572
TCU,Michigan,0,-0.037843008959173474
TCU,Michigan,0,1.188974641918037
TCU,Michigan,0,-0.6421505306649413
Michigan,TCU,0,-0.6421505306649413
Michigan,TCU,0,1.493255800599194
Michigan,TCU,0,-1.9215609305680525
Michigan,TCU,0,0.5649945554582798
Michigan,TCU,0,-1.0149252556512955
Michigan,TCU,0,0.7167192183498261
TCU,Michigan,0,-0.1895676718507201
TCU,Michigan,0,-0.8646705500480635
Michigan,TCU,0,-0.6421505306649413
Michigan,TCU,0,-0.8646705500480636
Michigan,TCU,0,0.11241169664405826
Michigan,TCU,0,-0.8912490935853505
Iowa,Kentucky,0,-0.1895676718507202
Iowa,Kentucky,0,-0.5626911815532847
Iowa,Kentucky,0,-0.33982237745395194
Iowa,Kentucky,0,1.6419422910476
Kentucky,Iowa,0,0.264485144251816
Kentucky,Iowa,0,0.8306330355426889
Kentucky,Iowa,0,0.7167192183498268
Kentucky,Iowa,0,-1.9212121458518425
Kentucky,Iowa,0,0.2630151869635011
Kentucky,Iowa,0,1.2569206491539726
Kentucky,Iowa,0,0.2644851442518157
Kentucky,Iowa,0,-1.0167439976558206
Kentucky,Iowa,0,-0.4386662347711293
Kentucky,Iowa,0,1.981762109288481
Kentucky,Iowa,0,-0.6421505306649411
Kentucky,Iowa,0,-1.1651799612545275
Iowa,Kentucky,0,-0.6421505306649415
Iowa,Kentucky,0,-0.562342396837074
Alabama,Kansas State,0,0.2630151869635009
Alabama,Kansas State,0,-0.8646705500480634
Alabama,Kansas State,0,2.121591199202036
Alabama,Kansas State,0,-0.3398223774539524
Alabama,Kansas State,0,-2.524398494985506
Alabama,Kansas State,0,-0.33982237745395194
Alabama,Kansas State,0,1.0703911497463934
Alabama,Kansas State,0,-0.3398223774539524
Alabama,Kansas State,0,4.04148498184734
Alabama,Kansas State,0,-0.49189582506170826
Kansas State,Alabama,0,0.730568772292441
Kansas State,Alabama,0,-0.6421505306649411
Kansas State,Alabama,0,-0.714067059728621
Kansas State,Alabama,0,3.6067221988034777
Alabama,Kansas State,0,0.6703005234715356
Alabama,Kansas State,0,-0.45370403138632565
Alabama,Kansas State,0,0.26413635953560544
Alabama,Kansas State,0,-0.8646705500480634
Alabama,Kansas State,0,-0.6421505306649414
Alabama,Kansas State,0,-0.41208769123384215
Clemson,Tennessee,0,-0.039312966247488146
Clemson,Tennessee,0,-2.071466851455074
Clemson,Tennessee,0,3.874728563680288
Clemson,Tennessee,0,-0.3398223774539524
Clemson,Tennessee,0,1.312934102318331
Clemson,Tennessee,0,-0.7924052362681735
Clemson,Tennessee,0,0.19074987318361103
Clemson,Tennessee,0,-0.8912490935853508
Tennessee,Clemson,0,0.6085623173623154
Tennessee,Clemson,0,-0.03931296624748826
Tennessee,Clemson,0,1.6215361512620585
Tennessee,Clemson,0,-0.3398223774539524
Tennessee,Clemson,0,0.5649945554582798
Tennessee,Clemson,0,-0.8646705500480634
Tennessee,Clemson,0,-0.1880977145624052
Clemson,Tennessee,0,0.668830566183221
Clemson,Tennessee,0,-0.3398223774539524
Clemson,Tennessee,0,-0.8646705500480634
Clemson,Tennessee,0,0.4132698925667333
Clemson,Tennessee,0,0.7421165360486768
Clemson,Tennessee,0,-0.6421505306649413
Clemson,Tennessee,0,1.3109810968481623
Clemson,Tennessee,0,0.5649945554582798
Clemson,Tennessee,0,0.1038360107249412
Clemson,Tennessee,0,-0.7924052362681735
Clemson,Tennessee,0,0.040146382864168384
Arkansas,Kansas,0,-0.3398223774539523
Arkansas,Kansas,0,-0.41243647595005284
Arkansas,Kansas,0,1.665102329447478
Arkansas,Kansas,0,0.5649945554582796
Arkansas,Kansas,0,0.8329348257290681
Arkansas,Kansas,0,0.730568772292441
Arkansas,Kansas,0,-0.18956767185071977
Arkansas,Kansas,0,-0.41208769123384226
Kansas,Arkansas,0,0.41473984985504764
Kansas,Arkansas,0,1.471215351052804
Kansas,Arkansas,0,-0.03931296624748848
Kansas,Arkansas,0,0.8904182361817408
Kansas,Arkansas,0,-0.4900770830571841
Arkansas,Kansas,0,0.7152492610615118
Arkansas,Kansas,0,0.7305687722924412
Arkansas,Kansas,0,-0.1895676718507201
Arkansas,Kansas,0,-0.5626911815532846
Kansas,Arkansas,0,-0.4915470403454988
Kansas,Arkansas,0,-1.9200909732797382
Kansas,Arkansas,0,3.689030897170773
Kansas,Arkansas,0,-0.6421505306649413
Kansas,Arkansas,0,0.040495167580378855
Arkansas,Kansas,0,-0.6421505306649413
Arkansas,Kansas,0,-0.714067059728621
Arkansas,Kansas,0,0.11241169664405848
Arkansas,Kansas,0,-0.41208769123384226
Arkansas,Kansas,0,-0.6421505306649413
Arkansas,Kansas,0,1.3109810968481623
Arkansas,Kansas,0,-0.3398223774539524
Arkansas,Kansas,0,-0.8646705500480634
Kansas,Arkansas,0,1.2151716292544625
Kansas,Arkansas,0,-0.49189582506171003
Kansas,Arkansas,0,-0.7144158444448312
Kansas,Arkansas,0,-0.28694157187958247
Arkansas,Kansas,0,0.1124116966440587
Texas Tech,Ole Miss,0,-0.039312966247488035
Texas Tech,Ole Miss,0,0.708143532430709
Texas Tech,Ole Miss,0,-0.6421505306649413
Texas Tech,Ole Miss,0,1.7975369592803516
Texas Tech,Ole Miss,0,0.4147398498550481
Texas Tech,Ole Miss,0,0.8641229909788031
Ole Miss,Texas Tech,0,2.250504608409915
Ole Miss,Texas Tech,0,1.1553864286154099
Ole Miss,Texas Tech,0,0.1124116966440587
Ole Miss,Texas Tech,0,0.7382105251083404
Texas Tech,Ole Miss,0,0.2630151869635011
Texas Tech,Ole Miss,0,0.4058153792197199
Texas Tech,Ole Miss,0,2.2505046084099147
Texas Tech,Ole Miss,0,-0.6421505306649409
Texas Tech,Ole Miss,0,-0.7125971024403062
Texas Tech,Ole Miss,0,0.263015186963501
Texas Tech,Ole Miss,0,-0.5626911815532848
Texas Tech,Ole Miss,0,-0.18956767185072
Texas Tech,Ole Miss,0,-0.5626911815532849
Texas Tech,Ole Miss,0,1.4210894195872261
Texas Tech,Ole Miss,0,1.3993993384756624
Texas Tech,Ole Miss,0,-0.03784300895917392
Texas Tech,Ole Miss,0,-0.2618329856306101
Texas Tech,Ole Miss,0,3.060246872266593
Texas Tech,Ole Miss,0,-0.34164111945847697
Texas Tech,Ole Miss,0,-1.1651799612545277
Texas Tech,Ole Miss,0,-0.8912490935853503
Ole Miss,Texas Tech,0,0.2630151869635009
Texas Tech,Ole Miss,0,-0.9441298991597202
Texas Tech,Ole Miss,0,-1.1651799612545273
Ole Miss,Texas Tech,0,0.7908370211133473
Ole Miss,Texas Tech,0,0.7167192183498261
Ole Miss,Texas Tech,0,-0.8646705500480634
Ole Miss,Texas Tech,0,-0.8912490935853508
Texas Tech,Ole Miss,0,0.7152492610615115
Texas Tech,Ole Miss,0,2.886481759828656
Texas Tech,Ole Miss,0,0.1124116966440587
Texas Tech,Ole Miss,0,-0.7125971024403066
Minnesota,Syracuse,0,-0.6421505306649415
Minnesota,Syracuse,0,1.9335917425061424
Syracuse,Minnesota,0,0.7290988150041267
Syracuse,Minnesota,0,1.7639487459777257
Syracuse,Minnesota,0,0.5649945554582798
Oklahoma,Florida State,0,-0.6421505306649413
Oklahoma,Florida State,0,-0.11010832273906379
Oklahoma,Florida State,0,1.6033641233382578
Oklahoma,Florida State,0,-0.3398223774539524
Oklahoma,Florida State,0,-0.8646705500480634
Oklahoma,Florida State,0,1.8733234936852368
Oklahoma,Florida State,0,0.8525752272225673
Oklahoma,Florida State,0,-0.3398223774539524
Oklahoma,Florida State,0,1.008652943637173
Oklahoma,Florida State,0,-0.49007708305718367
Oklahoma,Florida State,0,1.280914104170531
Oklahoma,Florida State,0,-2.1512749852829414
Florida State,Oklahoma,0,1.167832119875733
Florida State,Oklahoma,0,-0.5626911815532847
Florida State,Oklahoma,0,-0.8912490935853505
Florida State,Oklahoma,0,0.6688305661832212
Florida State,Oklahoma,0,0.8525752272225673
Florida State,Oklahoma,0,-0.34129233474226695
Florida State,Oklahoma,0,1.8612281708597407
Florida State,Oklahoma,0,0.26448514425181546
Oklahoma,Florida State,0,0.11241169664405826
Oklahoma,Florida State,0,1.469262345582636
Oklahoma,Florida State,0,0.2630151869635009
Oklahoma,Florida State,0,-0.5626911815532849
Oklahoma,Florida State,0,0.11241169664405826
Oklahoma,Florida State,0,-0.2618329856306101
Oklahoma,Florida State,0,0.8182518551697728
Oklahoma,Florida State,0,1.399399338475662
Oklahoma,Florida State,0,-0.4915470403454987
Oklahoma,Florida State,0,2.2554957863232246
Oklahoma,Florida State,0,-0.6421505306649413
Oklahoma,Florida State,0,-0.8646705500480634
Washington,Texas,0,-0.6421505306649413
Washington,Texas,0,-0.7125971024403062
Washington,Texas,0,-0.1880977145624052
Washington,Texas,0,0.5649945554582798
Washington,Texas,0,0.4683854182270042
Washington,Texas,0,-0.33982237745395194
Washington,Texas,0,-0.8646705500480634
Washington,Texas,0,-0.6421505306649413
Washington,Texas,0,0.1922198304719256
Washington,Texas,0,1.5450488799875202
Washington,Texas,0,0.7290988150041269
Washington,Texas,0,-0.037843008959173474
Washington,Texas,0,-0.8646705500480638
Washington,Texas,0,1.5728140824787729
Washington,Texas,0,-0.2618329856306101
Washington,Texas,0,2.2416446486619934
Washington,Texas,0,1.0669681869879115
Washington,Texas,0,-0.6421505306649413
Washington,Texas,0,-0.8646705500480643
Texas,Washington,0,0.7908370211133469
Texas,Washington,0,0.41473984985504764
Texas,Washington,0,-0.8646705500480634
Texas,Washington,0,2.1536111973498357
Texas,Washington,0,-1.2067963014070107
Texas,Washington,0,0.5646457707420693
Washington,Texas,0,-0.03931296624748826
Washington,Texas,0,-0.4106177339455275
Washington,Texas,0,-0.5907396823788866
Washington,Texas,0,1.7095009487551234
Washington,Texas,0,1.034849930973599
Washington,Texas,0,-0.6421505306649418
Washington,Texas,0,-0.2618329856306101
Washington,Texas,0,1.81535703505071
Washington,Texas,0,-0.037843008959173474
Washington,Texas,0,-0.11010832273906335
Washington,Texas,0,0.7565136490605524
Washington,Texas,0,1.3334063367098947
Texas,Washington,0,-0.1895676718507201
Texas,Washington,0,-0.11010832273906368
Texas,Washington,0,1.2727877194541621
Texas,Washington,0,1.1568563859037253
Texas,Washington,0,-0.6421505306649413
Texas,Washington,0,-0.11010832273906379
Texas,Washington,0,1.4813576684081315
Texas,Washington,0,-0.6421505306649413
Texas,Washington,0,1.9793286148495297
Texas,Washington,0,0.1124116966440587
Washington,Texas,0,-0.6421505306649413
Washington,Texas,0,-0.11010832273906379
Washington,Texas,0,1.4813576684081315
Washington,Texas,0,-0.6421505306649413
Washington,Texas,0,0.4941991989667045
Washington,Texas,0,0.8785201039906783
Washington,Texas,0,-0.4915470403454989
Washington,Texas,0,-0.8646705500480634
Washington,Texas,0,2.269061066437035
Washington,Texas,0,-0.4915470403454991
Texas,Washington,0,-0.6421505306649415
Texas,Washington,0,-1.7694874829602951
Texas,Washington,0,-0.8912490935853503
Maryland,NC State,0,-0.4915470403454988
Maryland,NC State,0,-0.11010832273906368
Maryland,NC State,0,3.7047351987170445
Maryland,NC State,0,-0.18956767185071977
Maryland,NC State,0,-0.2618329856306105
Maryland,NC State,0,1.6048340806265724
Maryland,NC State,0,-0.039312966247488035
Maryland,NC State,0,-0.41243647595005317
Maryland,NC State,0,-1.0415037991885825
Maryland,NC State,0,-0.6421505306649413
Maryland,NC State,0,-0.8646705500480634
Maryland,NC State,0,1.5214057934057887
Maryland,NC State,0,-0.1895676718507202
Maryland,NC State,0,-1.1666499185428423
NC State,Maryland,0,-0.8646705500480634
NC State,Maryland,0,2.8116303820335826
NC State,Maryland,0,-0.6421505306649413
NC State,Maryland,0,-0.41208769123384226
NC State,Maryland,0,0.013567839326881881
Maryland,NC State,0,0.6688305661832208
Maryland,NC State,0,-0.4915470403454987
Maryland,NC State,0,-0.260711813058506
Maryland,NC State,0,2.6382140543118564
Maryland,NC State,0,-0.8646705500480634
NC State,Maryland,0,0.7152492610615118
NC State,Maryland,0,-0.046418694878290756
NC State,Maryland,0,-0.4915470403454991
NC State,Maryland,0,-0.8646705500480634
NC State,Maryland,0,2.1470546115069093
NC State,Maryland,0,1.6434122483359141
NC State,Maryland,0,2.0582503560574734
NC State,Maryland,0,-0.6421505306649413
NC State,Maryland,0,-0.8646705500480634
NC State,Maryland,0,-0.1895676718507202
NC State,Maryland,0,-0.8646705500480634
Maryland,NC State,0,-0.3398223774539523
Maryland,NC State,0,1.374672308427551
Maryland,NC State,0,-0.4915470403454987
Maryland,NC State,0,-0.8646705500480636
Maryland,NC State,0,2.815885177690131
Maryland,NC State,0,-0.8646705500480634
Maryland,NC State,0,2.781912174072162
Maryland,NC State,0,-0.7924052362681735
Maryland,NC State,0,-0.41208769123384226
Maryland,NC State,0,-0.3398223774539524
Maryland,NC State,0,-0.5626911815532845
Maryland,NC State,0,1.511075876369552
South Carolina,Notre Dame,0,-0.6421505306649413
South Carolina,Notre Dame,0,1.4329875517782882
South Carolina,Notre Dame,0,-0.6421505306649413
South Carolina,Notre Dame,0,1.2507128480272565
South Carolina,Notre Dame,0,0.4132698925667331
South Carolina,Notre Dame,0,0.37756712854661423
South Carolina,Notre Dame,0,-0.1895676718507202
South Carolina,Notre Dame,0,-1.0163952129396103
South Carolina,Notre Dame,0,2.787636927017024
Notre Dame,South Carolina,0,-0.6421505306649413
Notre Dame,South Carolina,0,-0.5623423968370744
Notre Dame,South Carolina,0,-1.69869212646872
Notre Dame,South Carolina,0,-0.491547040345499
Notre Dame,South Carolina,0,1.7072017177818148
Notre Dame,South Carolina,0,1.5214057934057883
Notre Dame,South Carolina,0,0.7305687722924414
South Carolina,Notre Dame,0,0.2630151869635009
South Carolina,Notre Dame,0,-0.41243647595005273
South Carolina,Notre Dame,0,1.7310953312132455
South Carolina,Notre Dame,0,-0.792405236268173
Notre Dame,South Carolina,0,0.2630151869635009
Notre Dame,South Carolina,0,-0.8646705500480634
South Carolina,Notre Dame,0,-0.6421505306649413
South Carolina,Notre Dame,0,-0.8646705500480634
South Carolina,Notre Dame,0,-0.6421505306649413
South Carolina,Notre Dame,0,-0.8646705500480638
South Carolina,Notre Dame,0,-0.9441298991597202
South Carolina,Notre Dame,0,0.19187104575571512
New Mexico State,Bowling Green,0,-0.6421505306649414
New Mexico State,Bowling Green,0,4.331566218151057
New Mexico State,Bowling Green,0,-1.094384604762952
New Mexico State,Bowling Green,0,-0.2618329856306105
New Mexico State,Bowling Green,0,2.025048156576783
New Mexico State,Bowling Green,0,0.1124116966440587
Bowling Green,New Mexico State,0,0.7908370211133471
Bowling Green,New Mexico State,0,-0.1895676718507202
Bowling Green,New Mexico State,0,-1.1651799612545277
Bowling Green,New Mexico State,0,2.0853164053976894
Bowling Green,New Mexico State,0,0.7100965379008777
Bowling Green,New Mexico State,0,-0.9441298991597202
Bowling Green,New Mexico State,0,-0.11010832273906335
New Mexico State,Bowling Green,0,0.7908370211133471
New Mexico State,Bowling Green,0,-0.1895676718507202
New Mexico State,Bowling Green,0,2.2713628566234147
New Mexico State,Bowling Green,0,-0.1895676718507202
New Mexico State,Bowling Green,0,-0.8646705500480636
New Mexico State,Bowling Green,0,0.11094173935574403
New Mexico State,Bowling Green,0,1.6048340806265722
New Mexico State,Bowling Green,0,-1.0149252556512955
New Mexico State,Bowling Green,0,1.9953299486153626
New Mexico State,Bowling Green,0,0.4147398498550481
New Mexico State,Bowling Green,0,-0.7144158444448316
Bowling Green,New Mexico State,0,-0.6421505306649414
Bowling Green,New Mexico State,0,1.493255800599194
Bowling Green,New Mexico State,0,-0.6421505306649413
Bowling Green,New Mexico State,0,2.8201055514661624
Bowling Green,New Mexico State,0,-0.6421505306649413
New Mexico State,Bowling Green,0,-0.6421505306649413
New Mexico State,Bowling Green,0,-0.33982237745395216
New Mexico State,Bowling Green,0,-0.8646705500480634
New Mexico State,Bowling Green,0,1.8747934509735515
New Mexico State,Bowling Green,0,-0.18956767185072043
New Mexico State,Bowling Green,0,-0.41208769123384226
Fresno State,Washington State,0,0.668830566183221
Fresno State,Washington State,0,-1.3967127579739416
Fresno State,Washington State,0,-1.6192327773570634
Fresno State,Washington State,0,3.806782556444352
Fresno State,Washington State,0,-0.037843008959173474
Fresno State,Washington State,0,-0.6421505306649418
Fresno State,Washington State,0,-0.41208769123384226
Washington State,Fresno State,0,0.7305687722924414
Washington State,Fresno State,0,-2.4532543537777203
Washington State,Fresno State,0,0.4941991989667045
Western Kentucky,South Alabama,0,-0.9441298991597202
Western Kentucky,South Alabama,0,1.5526922165220358
Western Kentucky,South Alabama,0,0.7167192183498261
Western Kentucky,South Alabama,0,-0.1895676718507202
Western Kentucky,South Alabama,0,-0.8646705500480634
Western Kentucky,South Alabama,0,-0.18956767185072043
Western Kentucky,South Alabama,0,1.1626793967150992
Western Kentucky,South Alabama,0,2.312242814519135
Western Kentucky,South Alabama,0,-0.6421505306649422
Western Kentucky,South Alabama,0,-0.8646705500480629
South Alabama,Western Kentucky,0,1.2773928835455362
South Alabama,Western Kentucky,0,-0.6421505306649413
South Alabama,Western Kentucky,0,1.3727193029573828
South Alabama,Western Kentucky,0,0.8511052699342527
South Alabama,Western Kentucky,0,0.8511052699342523
South Alabama,Western Kentucky,0,-0.037843008959173474
South Alabama,Western Kentucky,0,-0.9441298991597201
South Alabama,Western Kentucky,0,0.6444539045699366
South Alabama,Western Kentucky,0,1.0287748095939104
South Alabama,Western Kentucky,0,-0.6421505306649413
South Alabama,Western Kentucky,0,-0.11010832273906379
South Alabama,Western Kentucky,0,-0.8912490935853503
Baylor,Air Force,0,-0.6421505306649413
Baylor,Air Force,0,-0.7125971024403062
Air Force,Baylor,0,0.668830566183221
Air Force,Baylor,0,-0.33982237745395216
Air Force,Baylor,0,-0.8646705500480634
Baylor,Air Force,0,-0.03931296624748826
Baylor,Air Force,0,-0.2603630283422955
Baylor,Air Force,0,-0.8912490935853505
Baylor,Air Force,0,1.7994874055374497
Baylor,Air Force,0,-0.34129233474226695
Baylor,Air Force,0,-1.3172534088622847
Baylor,Air Force,0,-0.6421505306649413
Baylor,Air Force,0,-0.7140670597286212
Baylor,Air Force,0,-0.13668686627635052
Air Force,Baylor,0,-0.6421505306649415
Air Force,Baylor,0,1.3727193029573825
Air Force,Baylor,0,0.1124116966440587
Air Force,Baylor,0,1.407524139473415
Air Force,Baylor,0,-0.1880977145624052
Air Force,Baylor,0,0.9186664868548471
Baylor,Air Force,0,-0.6421505306649413
Baylor,Air Force,0,-0.8646705500480635
Baylor,Air Force,0,-0.4386662347711293
Air Force,Baylor,0,1.7095009487551236
Air Force,Baylor,0,-0.03784300895917392
Southern Mississippi,Rice,0,1.6419422910475996
Southern Mississippi,Rice,0,0.8525752272225673
Southern Mississippi,Rice,0,-1.2461092676544987
Southern Mississippi,Rice,0,2.157482786409657
Southern Mississippi,Rice,0,-0.6421505306649413
Southern Mississippi,Rice,0,0.7167192183498265
Southern Mississippi,Rice,0,-0.1081569009875114
Southern Mississippi,Rice,0,0.1124116966440587
Southern Mississippi,Rice,0,-1.0149252556512953
Rice,Southern Mississippi,0,2.309556234017414
Rice,Southern Mississippi,0,1.215654677436316
Rice,Southern Mississippi,0,1.2171246347246303
Rice,Southern Mississippi,0,-0.3398223774539515
Rice,Southern Mississippi,0,-0.41243647595005317
Rice,Southern Mississippi,0,-0.8646705500480635
Rice,Southern Mississippi,0,0.2630151869635009
Rice,Southern Mississippi,0,-0.7129458871565166
Rice,Southern Mississippi,0,2.396154149921773
Rice,Southern Mississippi,0,-0.6421505306649413
Rice,Southern Mississippi,0,-0.8646705500480636
Rice,Southern Mississippi,0,-0.6421505306649413
Rice,Southern Mississippi,0,1.493255800599194
Rice,Southern Mississippi,0,-0.6421505306649415
Rice,Southern Mississippi,0,-0.8646705500480634
Houston,Louisiana,0,-0.03931296624748826
Houston,Louisiana,0,-0.2603630283422955
Houston,Louisiana,0,-0.7409943879821186
Houston,Louisiana,0,2.6223444247985963
Houston,Louisiana,0,0.11241169664405826
Houston,Louisiana,0,-0.562342396837074
Louisiana,Houston,0,0.35069985355944844
Louisiana,Houston,0,0.5004054163748043
Louisiana,Houston,0,0.11241169664405826
Louisiana,Houston,0,-0.2618329856306101
Louisiana,Houston,0,-0.6421505306649413
Louisiana,Houston,0,-0.8646705500480638
Louisiana,Houston,0,0.3158959925378706
Louisiana,Houston,0,1.9817621092884814
Louisiana,Houston,0,-0.6421505306649413
Louisiana,Houston,0,2.5841191847371516
Houston,Louisiana,0,0.7290988150041264
Houston,Louisiana,0,-0.6421505306649413
Houston,Louisiana,0,0.04196512486869386
Houston,Louisiana,0,1.3910224269095948
Houston,Louisiana,0,-0.037843008959173474
Houston,Louisiana,0,-0.8646705500480636
Houston,Louisiana,0,1.5728140824787726
Houston,Louisiana,0,-0.6421505306649413
Houston,Louisiana,0,-0.8646705500480636
Houston,Louisiana,0,2.7224757581493204
Houston,Louisiana,0,0.41473984985504764
Houston,Louisiana,0,1.0364181461284252
Louisiana,Houston,0,0.9731117248643784
Houston,Louisiana,0,0.11241169664405826
Houston,Louisiana,0,-0.8646705500480634
Houston,Louisiana,0,-0.28841152916789703
Houston,Louisiana,0,2.3783315149383437
Houston,Louisiana,0,-0.792405236268173
Houston,Louisiana,0,-0.7144158444448316
Houston,Louisiana,0,0.46762065542941755
Louisiana,Houston,0,0.3544716010341422
Louisiana,Houston,0,-0.5641611388415995
Louisiana,Houston,0,1.0622647650300248
Louisiana,Houston,0,0.7908370211133466
Louisiana,Houston,0,-0.039312966247488035
Louisiana,Houston,0,-0.7129458871565166
Louisiana,Houston,0,-0.28841152916789725
Louisiana,Houston,0,2.1357885623664066
Louisiana,Houston,0,1.6102710776160105
Houston,Louisiana,0,0.7290988150041264
Houston,Louisiana,0,-0.03784300895917314
Houston,Louisiana,0,-0.11010832273906346
Pittsburgh,UCLA,0,-0.7924052362681737
Pittsburgh,UCLA,0,3.6754656170569624
Pittsburgh,UCLA,0,0.1124116966440587
Pittsburgh,UCLA,0,0.6181570756483827
Pittsburgh,UCLA,0,-0.7924052362681735
